Meitantei Conan: Keisatsu Gakkou-hen Wild Police Story - Case. Furuya Rei,Special (1 eps),Mar 2023 - Mar 2023,319 members,https://myanimelist.net/anime/54864/Meitantei_Conan__Keisatsu_Gakkou-hen_Wild_Police_Story_-_Case_Furuya_Rei,https://cdn.myanimelist.net/r/100x140/images/anime/1403/134776.jpg?s=2d94ef337448ee3e9950e681660a5684,6.39
Moetan,TV (12 eps),Jul 2007 - Sep 2007,"28,024 members",https://myanimelist.net/anime/2367/Moetan,https://cdn.myanimelist.net/r/100x140/images/anime/4/21540.jpg?s=ad4b6e552eb78c804310c640996ecc25,6.39
Monster Strike,ONA (51 eps),Oct 2015 - Dec 2016,"24,199 members",https://myanimelist.net/anime/30757/Monster_Strike,https://cdn.myanimelist.net/r/100x140/images/anime/13/78835.jpg?s=5cfb0bb598dfc730d7c0cfdbeff53fff,6.39
New Dream Hunter Rem: Setsuriku no Mudenmekyu,OVA (1 eps),Dec 1992 - Dec 1992,"2,316 members",https://myanimelist.net/anime/5584/New_Dream_Hunter_Rem__Setsuriku_no_Mudenmekyu,https://cdn.myanimelist.net/r/100x140/images/anime/13/11541.jpg?s=c92a123c5a91abd1ebba633f7b1e6a61,6.39
Ni Zai Xing Guang Shen Chu,ONA (12 eps),Dec 2019 - Feb 2020,"1,178 members",https://myanimelist.net/anime/40994/Ni_Zai_Xing_Guang_Shen_Chu,https://cdn.myanimelist.net/r/100x140/images/anime/1892/105231.jpg?s=5792b07b4e691f257434cb69305b9512,6.39
Null Peta,ONA (12 eps),Oct 2019 - Dec 2019,"21,909 members",https://myanimelist.net/anime/40178/Null_Peta,https://cdn.myanimelist.net/r/100x140/images/anime/1586/103381.jpg?s=4d2cb2b5f22077cc9b0f5193b4e3a5aa,6.39
"Onihei: Sono Otoko, Heizou Hasegawa",OVA (1 eps),Feb 2017 - Feb 2017,"3,392 members",https://myanimelist.net/anime/34589/Onihei__Sono_Otoko_Heizou_Hasegawa,https://cdn.myanimelist.net/r/100x140/images/anime/1312/98124.jpg?s=f8dceeee89c6ea8fc722961fcb0a5077,6.39
Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,OVA (1 eps),Jun 2011 - Jun 2011,"13,212 members",https://myanimelist.net/anime/10547/Oretachi_ni_Tsubasa_wa_Nai__Hadairo_Ritsu_Kyuuwari_Zou,https://cdn.myanimelist.net/r/100x140/images/anime/3/64495.jpg?s=bf15251b76068033d634b7c352020fad,6.39
Rail Wars!,TV (12 eps),Jul 2014 - Sep 2014,"206,458 members",https://myanimelist.net/anime/23309/Rail_Wars,https://cdn.myanimelist.net/r/100x140/images/anime/13/65671.jpg?s=d9d1d9b1998770f16eb7280a09668498,6.39
Ring ni Kakero 1,TV (12 eps),Oct 2004 - Dec 2004,"4,603 members",https://myanimelist.net/anime/23/Ring_ni_Kakero_1,https://cdn.myanimelist.net/r/100x140/images/anime/1146/124743.jpg?s=0f269661ffeec486092978951d7ea6ce,6.39
"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA",OVA (1 eps),Jun 2014 - Jun 2014,"28,830 members",https://myanimelist.net/anime/21679/Saikin_Imouto_no_Yousu_ga_Chotto_Okashiinda_ga_OVA,https://cdn.myanimelist.net/r/100x140/images/anime/13/64061.jpg?s=6309f1393e824fa2ff6e11b6088f5ece,6.39
Sasurai no Taiyou,TV (26 eps),Apr 1971 - Sep 1971,"1,917 members",https://myanimelist.net/anime/3819/Sasurai_no_Taiyou,https://cdn.myanimelist.net/r/100x140/images/anime/1068/101174.jpg?s=44da9086e9950ae3c07443abc9be270a,6.39
Sketchbook: Full Color's Picture Drama,Special (6 eps),Jan 2008 - Jun 2008,"2,555 members",https://myanimelist.net/anime/6251/Sketchbook__Full_Colors_Picture_Drama,https://cdn.myanimelist.net/r/100x140/images/anime/2/63003.jpg?s=3db561660ca4b36e4552dd82aabd6f55,6.39
Slam Dunk: Ketsui no Shouhoku Basket-bu,Special (1 eps),Apr 1994 - Apr 1994,720 members,https://myanimelist.net/anime/52159/Slam_Dunk__Ketsui_no_Shouhoku_Basket-bu,https://cdn.myanimelist.net/r/100x140/images/anime/1208/124649.jpg?s=a0a05cbd0c3ed4d225de32856e668707,6.39
Sukeban Deka,OVA (2 eps),Apr 1991 - Jul 1991,"6,685 members",https://myanimelist.net/anime/2726/Sukeban_Deka,https://cdn.myanimelist.net/r/100x140/images/anime/5/3675.jpg?s=142b53f8736f8387dcd7e8278dc9a222,6.39
Super Bikkuriman,TV (44 eps),May 1992 - Apr 1993,640 members,https://myanimelist.net/anime/6583/Super_Bikkuriman,https://cdn.myanimelist.net/r/100x140/images/anime/6/15072.jpg?s=619ebe0957221c01c040cc091899f5c0,6.39
The iDOLM@STER SideM: 315 Variety Pack! Made In Passion!,Special (1 eps),Jun 2018 - Jun 2018,"2,947 members",https://myanimelist.net/anime/36529/The_iDOLMSTER_SideM__315_Variety_Pack_Made_In_Passion,https://cdn.myanimelist.net/r/100x140/images/anime/1285/92573.jpg?s=3825d6be537114e0ae14a21a49944df4,6.39
Tokyo 7th Sisters: Bokura wa Aozora ni Naru,Movie (1 eps),Feb 2021 - Feb 2021,"3,349 members",https://myanimelist.net/anime/41307/Tokyo_7th_Sisters__Bokura_wa_Aozora_ni_Naru,https://cdn.myanimelist.net/r/100x140/images/anime/1757/114727.jpg?s=747ca06bc803215b2d4f5ab728889f6f,6.39
Transformers: The☆Headmasters,TV (35 eps),Jul 1987 - Mar 1988,"4,137 members",https://myanimelist.net/anime/925/Transformers__The☆Headmasters,https://cdn.myanimelist.net/r/100x140/images/anime/1535/99038.jpg?s=c769b8dccaef24b27c260678174081fb,6.39
Wangpai Yushi,ONA (39 eps),Jun 2014 - Jan 2016,"3,521 members",https://myanimelist.net/anime/29087/Wangpai_Yushi,https://cdn.myanimelist.net/r/100x140/images/anime/13/82852.jpg?s=973e90339d1858575f1d7369d9761d0e,6.39
Yoku Wakaru Mahouka! - Saiseitte Nani?,Special (1 eps),Feb 2015 - Feb 2015,"11,798 members",https://myanimelist.net/anime/31448/Yoku_Wakaru_Mahouka_-_Saiseitte_Nani,https://cdn.myanimelist.net/r/100x140/images/anime/4/75785.jpg?s=49775bfdd37c424b8060efd50fc810a3,6.39
Yousei Florence,Movie (1 eps),Oct 1985 - Oct 1985,"2,263 members",https://myanimelist.net/anime/4943/Yousei_Florence,https://cdn.myanimelist.net/r/100x140/images/anime/1257/100564.jpg?s=e6817923323cecf37119b64b1d6efe4d,6.39
Tensai Bakabon,TV (40 eps),Sep 1971 - Jun 1972,"1,235 members",https://myanimelist.net/anime/6468/Tensai_Bakabon,https://cdn.myanimelist.net/r/100x140/images/anime/3/60845.jpg?s=e223944eeac5dd636331ac5ecfd92b38,6.38
The Hakkenden: Shin Shou,OVA (7 eps),Nov 1993 - Mar 1995,"2,759 members",https://myanimelist.net/anime/12715/The_Hakkenden__Shin_Shou,https://cdn.myanimelist.net/r/100x140/images/anime/1592/92509.jpg?s=e143f61bd95c3f50c92b14a85bab8c5e,6.38
The☆Doraemons: Dokidoki Kikansha Daibakusou!,Movie (1 eps),Mar 2000 - Mar 2000,"1,687 members",https://myanimelist.net/anime/2633/The☆Doraemons__Dokidoki_Kikansha_Daibakusou,https://cdn.myanimelist.net/r/100x140/images/anime/4/59531.jpg?s=0f852cea5cfaefd391e21f2dde562259,6.38
The☆Ultraman,TV (50 eps),Apr 1979 - Mar 1980,"3,303 members",https://myanimelist.net/anime/3444/The☆Ultraman,https://cdn.myanimelist.net/r/100x140/images/anime/10/61901.jpg?s=a03ef0363525f5ae0baff15892c59d7f,6.38
Tori no Uta,OVA (1 eps),Jan 2007 - Jan 2007,"5,308 members",https://myanimelist.net/anime/5819/Tori_no_Uta,https://cdn.myanimelist.net/r/100x140/images/anime/8/81195.jpg?s=cb853a8ff40abc91a2860809cdc00ec0,6.38
Wo de Ni Tian Shen Qi,ONA (16 eps),Apr 2018 - Aug 2018,"14,080 members",https://myanimelist.net/anime/37564/Wo_de_Ni_Tian_Shen_Qi,https://cdn.myanimelist.net/r/100x140/images/anime/1989/91325.jpg?s=93afd8031ea90720151a266282627dba,6.38
Xing Hai Qishi: Xia Ban Ji,ONA (7 eps),May 2021 - Jun 2021,406 members,https://myanimelist.net/anime/51196/Xing_Hai_Qishi__Xia_Ban_Ji,https://cdn.myanimelist.net/r/100x140/images/anime/1039/126194.jpg?s=b8f5afea2b976b00291ae9115cf02252,6.38
Xue Yu Xin,ONA (12 eps),Nov 2022 - Jan 2023,955 members,https://myanimelist.net/anime/51549/Xue_Yu_Xin,https://cdn.myanimelist.net/r/100x140/images/anime/1111/122422.jpg?s=c7f96d4c26e7a54511deeea2f43e2ad7,6.38
"Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal",Special (1 eps),Nov 2011 - Nov 2011,"25,231 members",https://myanimelist.net/anime/12665/Yuru_Yuri__Doushite_Tomaranai_Tokimeki_Dokidoki_Paradox_Eternal,https://cdn.myanimelist.net/r/100x140/images/anime/10/35541.jpg?s=d48632272c1d5732609cc75a928d6c63,6.38
Zoids Fuzors,TV (26 eps),Oct 2004 - Apr 2005,"11,048 members",https://myanimelist.net/anime/1746/Zoids_Fuzors,https://cdn.myanimelist.net/r/100x140/images/anime/1891/133231.jpg?s=21b1baa28ddd56d7800583dac64c22f3,6.38
1 Pound no Fukuin,OVA (1 eps),Dec 1988 - Dec 1988,"4,585 members",https://myanimelist.net/anime/1328/1_Pound_no_Fukuin,https://cdn.myanimelist.net/r/100x140/images/anime/1577/99202.jpg?s=3ae09e82db2661e2ef800e71c9171187,6.38
Ashita Tenki ni Naare,TV (47 eps),Oct 1984 - Sep 1985,916 members,https://myanimelist.net/anime/3131/Ashita_Tenki_ni_Naare,https://cdn.myanimelist.net/r/100x140/images/anime/3/64569.jpg?s=80ffa92768127751428f24d052685a01,6.38
Bari Bari Densetsu,OVA (2 eps),May 1986 - Dec 1986,"1,453 members",https://myanimelist.net/anime/5002/Bari_Bari_Densetsu,https://cdn.myanimelist.net/r/100x140/images/anime/4/58873.jpg?s=5b6d95fb542c6eb87618bb51f85abeb8,6.38
Black Clover: Jump Festa 2018 Special,Special (1 eps),Nov 2018 - Nov 2018,"32,352 members",https://myanimelist.net/anime/38768/Black_Clover__Jump_Festa_2018_Special,https://cdn.myanimelist.net/r/100x140/images/anime/1233/120615.jpg?s=8272e62c5e486c4177ba32fd82c5ccbf,6.38
Blue Dragon,TV (51 eps),Apr 2007 - Mar 2008,"53,008 members",https://myanimelist.net/anime/2142/Blue_Dragon,https://cdn.myanimelist.net/r/100x140/images/anime/2/20597.jpg?s=51e16ff9ae3d434273677f8c9cf4c388,6.38
Build Divide: Code Black,TV (12 eps),Oct 2021 - Dec 2021,"52,829 members",https://myanimelist.net/anime/48776/Build_Divide__Code_Black,https://cdn.myanimelist.net/r/100x140/images/anime/1014/117452.jpg?s=b805514894c8df3be171630a2b93f0a8,6.38
Chou Seimeitai Transformers Beast Wars Neo,TV (35 eps),Feb 1999 - Sep 1999,"2,653 members",https://myanimelist.net/anime/6511/Chou_Seimeitai_Transformers_Beast_Wars_Neo,https://cdn.myanimelist.net/r/100x140/images/anime/1880/133517.jpg?s=bec599ca0bc07b6d8090a6b10654e069,6.38
Classroom☆Crisis: Tabi no Haji wa Uwanuri,Special (1 eps),Dec 2015 - Dec 2015,"6,464 members",https://myanimelist.net/anime/31530/Classroom☆Crisis__Tabi_no_Haji_wa_Uwanuri,https://cdn.myanimelist.net/r/100x140/images/anime/11/75999.jpg?s=2bbeccfc0aee41506f7726487fa40071,6.38
Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,Special (1 eps),Aug 2007 - Aug 2007,"2,204 members",https://myanimelist.net/anime/3853/Crayon_Shin-chan_Manatsu_no_Yoru_ni_Ora_Sanjou_Arashi_wo_Yobu_Den-O_vs_Shin-O_60-bu_Special,https://cdn.myanimelist.net/r/100x140/images/anime/10/6890.jpg?s=ea73803fe930a99036d6d3b7c09d7f63,6.38
"Doraemon Movie: Boku, Momotarou no Nanna no Sa",Movie (1 eps),Aug 1981 - Aug 1981,"2,161 members",https://myanimelist.net/anime/2650/Doraemon_Movie__Boku_Momotarou_no_Nanna_no_Sa,https://cdn.myanimelist.net/r/100x140/images/anime/6/72407.jpg?s=247fa7d2da654d438aabd12bc8675c31,6.38
Eden (ONA),ONA (4 eps),May 2021 - May 2021,"17,510 members",https://myanimelist.net/anime/39728/Eden_ONA,https://cdn.myanimelist.net/r/100x140/images/anime/1621/114901.jpg?s=547e0b92fe5b2473a6ba7ddb8c77e8bd,6.38
Fatal Fury: Legend of the Hungry Wolf,Special (1 eps),Dec 1992 - Dec 1992,"10,552 members",https://myanimelist.net/anime/1799/Fatal_Fury__Legend_of_the_Hungry_Wolf,https://cdn.myanimelist.net/r/100x140/images/anime/1687/117356.jpg?s=b2bdb00cfa124330dae84f2436a458e4,6.38
Gegege no Kitarou: Nippon Bakuretsu,Movie (1 eps),Dec 2008 - Dec 2008,"1,230 members",https://myanimelist.net/anime/8145/Gegege_no_Kitarou__Nippon_Bakuretsu,https://cdn.myanimelist.net/r/100x140/images/anime/8/20485.jpg?s=6acbe7e522823842f49b1db47a5bf01b,6.38
Ginga Hyouryuu Vifam 13,TV (26 eps),Mar 1998 - Oct 1998,772 members,https://myanimelist.net/anime/9391/Ginga_Hyouryuu_Vifam_13,https://cdn.myanimelist.net/r/100x140/images/anime/3/73993.jpg?s=874b36b4e254ff34137c35d5eb683bd0,6.38
Ginga Reppuu Baxingar,TV (39 eps),Jul 1982 - Mar 1983,"1,387 members",https://myanimelist.net/anime/4242/Ginga_Reppuu_Baxingar,https://cdn.myanimelist.net/r/100x140/images/anime/8/56417.jpg?s=35058b060d9119f2032d352ac67a2326,6.38
Girls Bravo: First Season,TV (11 eps),Jul 2004 - Sep 2004,"145,406 members",https://myanimelist.net/anime/241/Girls_Bravo__First_Season,https://cdn.myanimelist.net/r/100x140/images/anime/12/48027.jpg?s=e2a32034f26a82d77552491a60072209,6.38
Golden Douga Gekijou,ONA (46 eps),Apr 2018 - Jun 2023,"5,816 members",https://myanimelist.net/anime/37755/Golden_Douga_Gekijou,https://cdn.myanimelist.net/r/100x140/images/anime/1946/93002.jpg?s=c0ab3430573ca7656b2ed99891ed7519,6.38
Hangyakusei Million Arthur: Saraba Itoshi no Danchou,Special (1 eps),Oct 2019 - Oct 2019,"4,476 members",https://myanimelist.net/anime/38601/Hangyakusei_Million_Arthur__Saraba_Itoshi_no_Danchou,https://cdn.myanimelist.net/r/100x140/images/anime/1632/95918.jpg?s=25cfd17f3dd3453a219a1f2f223c9f2c,6.38
Hashiri Tsuzukete Yokatta tte.,TV (4 eps),Oct 2018 - Oct 2018,"12,155 members",https://myanimelist.net/anime/38254/Hashiri_Tsuzukete_Yokatta_tte,https://cdn.myanimelist.net/r/100x140/images/anime/1533/94555.jpg?s=d8f5e69af2eb2ba6151ecdbea1f815eb,6.38
Kaijuu Girls Kuro: Ultra Kaijuu Gijinka Keikaku,Movie (1 eps),Nov 2018 - Nov 2018,"3,798 members",https://myanimelist.net/anime/37586/Kaijuu_Girls_Kuro__Ultra_Kaijuu_Gijinka_Keikaku,https://cdn.myanimelist.net/r/100x140/images/anime/1511/93559.jpg?s=e2a538a4d5ece174fc9950aa022a1617,6.38
Kanokon,TV (12 eps),Apr 2008 - Jun 2008,"244,440 members",https://myanimelist.net/anime/3503/Kanokon,https://cdn.myanimelist.net/r/100x140/images/anime/11/9490.jpg?s=eddecadf732b67e9f39dd6f0d5690d85,6.38
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Seton Tankentai! Sumidagawa no Chikai - Omoide no Shiroi Kujira wo Sagase!,Special (2 eps),Aug 2007 - Aug 2007,571 members,https://myanimelist.net/anime/33879/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo__Seton_Tankentai_Sumidagawa_no_Chikai_-_Omoide_no_Shiroi_Kujira_wo_Sagase,https://cdn.myanimelist.net/r/100x140/images/anime/6/81549.jpg?s=08946a3709ea24a701e3774802a76465,6.38
Koisuru Shirokuma Tokubetsu-ban,ONA (3 eps),Nov 2017 - Jan 2018,"1,503 members",https://myanimelist.net/anime/36742/Koisuru_Shirokuma_Tokubetsu-ban,https://cdn.myanimelist.net/r/100x140/images/anime/8/88842.jpg?s=5f741d0d78f1a8fe026ce5cd9fe04084,6.38
Komatta Jiisan,TV (13 eps),Apr 2020 - Jul 2020,"4,440 members",https://myanimelist.net/anime/40893/Komatta_Jiisan,https://cdn.myanimelist.net/r/100x140/images/anime/1801/116872.jpg?s=f4dd723c1d349d7f03f76c83cfe02916,6.38
Kuiba III: Zhanshen Jue Qi,Movie (1 eps),Aug 2014 - Aug 2014,585 members,https://myanimelist.net/anime/19781/Kuiba_III__Zhanshen_Jue_Qi,https://cdn.myanimelist.net/r/100x140/images/anime/1126/96536.jpg?s=60523801550a4e74a3c34a5f9cc73d7d,6.38
Legend of Regios,Special (3 eps),Mar 2009 - May 2009,"10,365 members",https://myanimelist.net/anime/6368/Legend_of_Regios,https://cdn.myanimelist.net/r/100x140/images/anime/2/22585.jpg?s=40d431984f718b5751e24ccfe6a1bbdd,6.38
Ling Yu 5th Season,ONA (12 eps),Jul 2017 - Oct 2017,"1,579 members",https://myanimelist.net/anime/37895/Ling_Yu_5th_Season,https://cdn.myanimelist.net/r/100x140/images/anime/1070/92961.jpg?s=68163c75d00d4cebe42166158000dd24,6.38
Little Lulu to Chicchai Nakama,TV (26 eps),Oct 1976 - Apr 1977,978 members,https://myanimelist.net/anime/3823/Little_Lulu_to_Chicchai_Nakama,https://cdn.myanimelist.net/r/100x140/images/anime/3/40539.jpg?s=fe1a3810e4fddc2b4a0a6921f7d31259,6.38
Maetel Legend,OVA (2 eps),Dec 2000 - Mar 2001,"4,404 members",https://myanimelist.net/anime/1495/Maetel_Legend,https://cdn.myanimelist.net/r/100x140/images/anime/1/2396.jpg?s=1066c084b134fdd7c7892dcd86897a15,6.38
Mahou no Mako-chan,TV (48 eps),Nov 1970 - Sep 1971,"1,942 members",https://myanimelist.net/anime/4113/Mahou_no_Mako-chan,https://cdn.myanimelist.net/r/100x140/images/anime/7/56381.jpg?s=499a885227fc97976b403fa9316a217c,6.38
Mahoutsukai Reimeiki,TV (12 eps),Apr 2022 - Jul 2022,"142,941 members",https://myanimelist.net/anime/48842/Mahoutsukai_Reimeiki,https://cdn.myanimelist.net/r/100x140/images/anime/1093/121114.jpg?s=ce6e073a7a9f3ebe9cbd41f58cb957ff,6.38
Mao Zhi Ming,ONA (12 eps),Oct 2021 - Jan 2022,"1,232 members",https://myanimelist.net/anime/49380/Mao_Zhi_Ming,https://cdn.myanimelist.net/r/100x140/images/anime/1305/116379.jpg?s=7acf6504793c4fc3a2cba5204243696f,6.38
Nezumi Monogatari: George to Gerald no Bouken,Movie (1 eps),Dec 2007 - Dec 2007,"1,140 members",https://myanimelist.net/anime/9789/Nezumi_Monogatari__George_to_Gerald_no_Bouken,https://cdn.myanimelist.net/r/100x140/images/anime/1947/112809.jpg?s=97a2926f6c8392f767572d3c9e9a46f7,6.38
Osomatsu-kun,TV (56 eps),Feb 1966 - Mar 1967,"3,591 members",https://myanimelist.net/anime/9884/Osomatsu-kun,https://cdn.myanimelist.net/r/100x140/images/anime/2/76965.jpg?s=53c17276620d62b3f131a5f03cf9e99a,6.38
Ozanari Dungeon: Kaze no Tou,OVA (3 eps),Sep 1991 - Dec 1991,"2,174 members",https://myanimelist.net/anime/3065/Ozanari_Dungeon__Kaze_no_Tou,https://cdn.myanimelist.net/r/100x140/images/anime/1495/97336.jpg?s=cf66d4402ba5dac1534b06d0248168b8,6.38
Panty & Stocking in Sanitarybox,Special (1 eps),Apr 2011 - Apr 2011,"38,831 members",https://myanimelist.net/anime/10739/Panty___Stocking_in_Sanitarybox,https://cdn.myanimelist.net/r/100x140/images/anime/6/29589.jpg?s=efa01b1af98ad29a9d0f840029b3a726,6.38
Pokemon Ranger: Hikari no Kiseki,Special (2 eps),Feb 2010 - Mar 2010,"9,573 members",https://myanimelist.net/anime/8438/Pokemon_Ranger__Hikari_no_Kiseki,https://cdn.myanimelist.net/r/100x140/images/anime/10/22271.jpg?s=9bfca9ab8afaaa136e1560799fd59af4,6.38
Pokemon: Pikachu no Fuyuyasumi (2001),OVA (3 eps),Dec 2000 - Dec 2000,"9,786 members",https://myanimelist.net/anime/10917/Pokemon__Pikachu_no_Fuyuyasumi_2001,https://cdn.myanimelist.net/r/100x140/images/anime/1248/108235.jpg?s=83fc26bee141d4020a75eaea1286afad,6.38
Project A-Ko 4: Final,OVA (1 eps),Oct 1989 - Oct 1989,"5,380 members",https://myanimelist.net/anime/1298/Project_A-Ko_4__Final,https://cdn.myanimelist.net/r/100x140/images/anime/13/29212.jpg?s=3ac7b07e93adfcc114192500697c6dd3,6.38
Seikon no Qwaser: Jotei no Shouzou,OVA (1 eps),Oct 2010 - Oct 2010,"27,413 members",https://myanimelist.net/anime/9202/Seikon_no_Qwaser__Jotei_no_Shouzou,https://cdn.myanimelist.net/r/100x140/images/anime/9/27178.jpg?s=b02b27fe5d71c649e7ee506b9fa9376b,6.38
Shen Ji Long Wei,ONA (26 eps),Jun 2022 - Dec 2022,997 members,https://myanimelist.net/anime/52101/Shen_Ji_Long_Wei,https://cdn.myanimelist.net/r/100x140/images/anime/1214/124533.jpg?s=c9dc067fa515729212ec91066a0d08a7,6.38
Shouwa Monogatari (Movie),Movie (1 eps),Jan 2011 - Jan 2011,"1,665 members",https://myanimelist.net/anime/10013/Shouwa_Monogatari_Movie,https://cdn.myanimelist.net/r/100x140/images/anime/8/41119.jpg?s=8c02755ebcaa714fb4b0efdace27be87,6.38
Sore Ike! Anpanman: Soratobu Ehon to Glass no Kutsu,Movie (1 eps),Jul 1996 - Jul 1996,437 members,https://myanimelist.net/anime/10060/Sore_Ike_Anpanman__Soratobu_Ehon_to_Glass_no_Kutsu,https://cdn.myanimelist.net/r/100x140/images/anime/11/28053.jpg?s=602a0ed54cda75f297bf22f8b624f3a3,6.38
Soukou Kihei Votoms: Case;Irvine,OVA (1 eps),Nov 2010 - Nov 2010,"3,034 members",https://myanimelist.net/anime/8248/Soukou_Kihei_Votoms__Case_Irvine,https://cdn.myanimelist.net/r/100x140/images/anime/7/23338.jpg?s=7e679736edf9b468e220eaa2d1782237,6.38
Starmyu 3rd Season: Encore,Special (1 eps),Sep 2019 - Sep 2019,"1,248 members",https://myanimelist.net/anime/40431/Starmyu_3rd_Season__Encore,https://cdn.myanimelist.net/r/100x140/images/anime/1164/103675.jpg?s=561fb6b70084989a89ac70fff5632a5a,6.38
Kämpfer,TV (12 eps),Oct 2009 - Dec 2009,"281,642 members",https://myanimelist.net/anime/6205/Kämpfer,https://cdn.myanimelist.net/r/100x140/images/anime/5/35423.jpg?s=fd7365e26cd1aa637b59dabbbe6ceaf6,6.37
Ketsuekigata-kun! 2,TV (12 eps),Jan 2015 - Mar 2015,"5,063 members",https://myanimelist.net/anime/28207/Ketsuekigata-kun_2,https://cdn.myanimelist.net/r/100x140/images/anime/11/70069.jpg?s=93515a7ae8fae356b497afd352d562c1,6.37
Kikou Keisatsu Metal Jack,TV (37 eps),Apr 1991 - Dec 1991,"1,375 members",https://myanimelist.net/anime/3315/Kikou_Keisatsu_Metal_Jack,https://cdn.myanimelist.net/r/100x140/images/anime/2/77278.jpg?s=30880d9ef38222b3fd4b5cf259066852,6.37
Kinnikuman (Movie),Movie (1 eps),Jul 1984 - Jul 1984,"1,475 members",https://myanimelist.net/anime/3273/Kinnikuman_Movie,https://cdn.myanimelist.net/r/100x140/images/anime/1457/98817.jpg?s=6ea57c0465b2826918c8c7b3eb191a77,6.37
Kishin Douji Zenki Gaiden: Anki Kitan,OVA (1 eps),Mar 1997 - Mar 1997,"2,022 members",https://myanimelist.net/anime/5828/Kishin_Douji_Zenki_Gaiden__Anki_Kitan,https://cdn.myanimelist.net/r/100x140/images/anime/1468/92571.jpg?s=0b754676086281a47d8b7add01d23a2c,6.37
Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,OVA (1 eps),May 2005 - May 2005,"3,733 members",https://myanimelist.net/anime/7430/Konjiki_no_Gash_Bell__Ougon_no_Chichi_wo_Motsu_Otoko,https://cdn.myanimelist.net/r/100x140/images/anime/8/32967.jpg?s=e9baaa4d2f141c18b0b3e61eca8523ec,6.37
Ladies versus Butlers! Specials,Special (6 eps),Mar 2010 - Aug 2010,"33,778 members",https://myanimelist.net/anime/8302/Ladies_versus_Butlers_Specials,https://cdn.myanimelist.net/r/100x140/images/anime/6/21655.jpg?s=5605311fe966797974da7795145dd70a,6.37
Lan Mo de Hua,ONA (9 eps),Jul 2017 - Aug 2017,"5,610 members",https://myanimelist.net/anime/36185/Lan_Mo_de_Hua,https://cdn.myanimelist.net/r/100x140/images/anime/3/87403.jpg?s=56ff2075c7239b07cc3452d61994978f,6.37
Ling Yu,ONA (10 eps),Oct 2015 - Dec 2015,"4,784 members",https://myanimelist.net/anime/36291/Ling_Yu,https://cdn.myanimelist.net/r/100x140/images/anime/12/87671.jpg?s=343114631941b0fcb1aaa17ca5d7ce6a,6.37
Meiji Tokyo Renka Movie 2: Hanakagami no Fantasia,Movie (1 eps),May 2016 - May 2016,"4,409 members",https://myanimelist.net/anime/33087/Meiji_Tokyo_Renka_Movie_2__Hanakagami_no_Fantasia,https://cdn.myanimelist.net/r/100x140/images/anime/9/79862.jpg?s=cf88e783493c5147668fd20fc8655c06,6.37
Miss Monochrome The Animation,TV (13 eps),Oct 2013 - Dec 2013,"48,867 members",https://myanimelist.net/anime/20033/Miss_Monochrome_The_Animation,https://cdn.myanimelist.net/r/100x140/images/anime/11/56165.jpg?s=5f238708bc9a5d3d89a8f520f82896eb,6.37
Next A-Class,ONA (1 eps),Nov 2012 - Nov 2012,"8,508 members",https://myanimelist.net/anime/16331/Next_A-Class,https://cdn.myanimelist.net/r/100x140/images/anime/4/44099.jpg?s=2f20a1dff5e99101dfa0f82b720af1ea,6.37
Nozo x Kimi,OVA (3 eps),Aug 2014 - Feb 2015,"36,830 members",https://myanimelist.net/anime/24175/Nozo_x_Kimi,https://cdn.myanimelist.net/r/100x140/images/anime/1259/116600.jpg?s=8d16aebeeaf5b0e34145ca0c67609b8a,6.37
Nurse Witch Komugi-chan Magikarte Special,Special (1 eps),Jun 2003 - Jun 2003,"5,451 members",https://myanimelist.net/anime/920/Nurse_Witch_Komugi-chan_Magikarte_Special,https://cdn.myanimelist.net/r/100x140/images/anime/4/72857.jpg?s=f958122c1540839a5ef02a1d93a51670,6.37
One Piece: Otoshidama Special - Tokubetsu Hou Mugiwara Kaizoku-dan no Himitsu!,Special (1 eps),Jan 2006 - Jan 2006,"1,758 members",https://myanimelist.net/anime/51162/One_Piece__Otoshidama_Special_-_Tokubetsu_Hou_Mugiwara_Kaizoku-dan_no_Himitsu,https://cdn.myanimelist.net/r/100x140/images/anime/1916/121232.jpg?s=23a2a14cf969b704699a2137e30792b7,6.37
Pokemon: Pikachu no Wanpaku Island,Special (1 eps),Aug 2006 - Aug 2006,"10,189 members",https://myanimelist.net/anime/4910/Pokemon__Pikachu_no_Wanpaku_Island,https://cdn.myanimelist.net/r/100x140/images/anime/7/25971.jpg?s=1a76c10469aa1a37370eb5a12b8c31d4,6.37
Puso Ni Comi,ONA (20 eps),Jan 2019 - May 2019,"1,394 members",https://myanimelist.net/anime/38837/Puso_Ni_Comi,https://cdn.myanimelist.net/r/100x140/images/anime/1087/97502.jpg?s=a2a2396763ef1df57c3ae2a2f07b457a,6.37
